"","ID","Date","ele","Plant","Hummingbird","Yobs"
"10490","FL084","2013-07-28",1850,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10491","FL084","2013-07-28",1850,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10492","FL084","2013-07-28",1850,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10493","FL084","2013-07-28",1850,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10494","FL084","2013-07-28",1850,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10495","FL084","2013-07-28",1850,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10496","FL084","2013-07-28",1850,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10497","FL084","2013-07-28",1850,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10498","FL084","2013-07-28",1850,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10499","FL084","2013-07-28",1850,"Psammisia ulbrichiana","Thalurania fannyi",0
"10500","FL084","2013-07-28",1850,"Psammisia ulbrichiana","Urosticte benjamini",0
"10501","FL084","2013-07-29",1850,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10502","FL084","2013-07-29",1850,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10503","FL084","2013-07-29",1850,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10504","FL084","2013-07-29",1850,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10505","FL084","2013-07-29",1850,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10506","FL084","2013-07-29",1850,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10507","FL084","2013-07-29",1850,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10508","FL084","2013-07-29",1850,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10509","FL084","2013-07-29",1850,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10510","FL084","2013-07-29",1850,"Psammisia ulbrichiana","Thalurania fannyi",0
"10511","FL084","2013-07-29",1850,"Psammisia ulbrichiana","Urosticte benjamini",0
"10512","FL084","2013-07-30",1850,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10513","FL084","2013-07-30",1850,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10514","FL084","2013-07-30",1850,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10515","FL084","2013-07-30",1850,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10516","FL084","2013-07-30",1850,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10517","FL084","2013-07-30",1850,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10518","FL084","2013-07-30",1850,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10519","FL084","2013-07-30",1850,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10520","FL084","2013-07-30",1850,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10521","FL084","2013-07-30",1850,"Psammisia ulbrichiana","Thalurania fannyi",0
"10522","FL084","2013-07-30",1850,"Psammisia ulbrichiana","Urosticte benjamini",0
"10523","FL086","2013-07-23",1950,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10524","FL086","2013-07-23",1950,"Psammisia ulbrichiana","Coeligena torquata",0
"10525","FL086","2013-07-23",1950,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10526","FL086","2013-07-23",1950,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10527","FL086","2013-07-23",1950,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10528","FL086","2013-07-23",1950,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10529","FL086","2013-07-23",1950,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10530","FL086","2013-07-23",1950,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10531","FL086","2013-07-23",1950,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10532","FL086","2013-07-23",1950,"Psammisia ulbrichiana","Thalurania fannyi",0
"10533","FL086","2013-07-23",1950,"Psammisia ulbrichiana","Urosticte benjamini",0
"10534","NF108","2014-07-08",1400,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10535","NF108","2014-07-08",1400,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10536","NF108","2014-07-08",1400,"Psammisia ulbrichiana","Coeligena torquata",0
"10537","NF108","2014-07-08",1400,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10538","NF108","2014-07-08",1400,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10539","NF108","2014-07-08",1400,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10540","NF108","2014-07-08",1400,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10541","NF108","2014-07-08",1400,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10542","NF108","2014-07-08",1400,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10543","NF108","2014-07-08",1400,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10544","NF108","2014-07-08",1400,"Psammisia ulbrichiana","Thalurania fannyi",0
"10545","NF108","2014-07-08",1400,"Psammisia ulbrichiana","Urosticte benjamini",0
"10546","NF147","2014-11-30",1679,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10547","NF147","2014-11-30",1679,"Psammisia ulbrichiana","Coeligena torquata",0
"10548","NF147","2014-11-30",1679,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10549","NF147","2014-11-30",1679,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10550","NF147","2014-11-30",1679,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10551","NF147","2014-11-30",1679,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10552","NF147","2014-11-30",1679,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10553","NF147","2014-11-30",1679,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10554","NF147","2014-11-30",1679,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10555","NF147","2014-11-30",1679,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10556","NF147","2014-11-30",1679,"Psammisia ulbrichiana","Thalurania fannyi",0
"10557","NF147","2014-11-30",1679,"Psammisia ulbrichiana","Urosticte benjamini",0
"10558",NA,"13/07/2017",1662.16748,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10559",NA,"13/07/2017",1662.16748,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10560",NA,"13/07/2017",1662.16748,"Psammisia ulbrichiana","Coeligena torquata",0
"10561",NA,"13/07/2017",1662.16748,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10562",NA,"13/07/2017",1662.16748,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10563",NA,"13/07/2017",1662.16748,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10564",NA,"13/07/2017",1662.16748,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10565",NA,"13/07/2017",1662.16748,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10566",NA,"13/07/2017",1662.16748,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10567",NA,"13/07/2017",1662.16748,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10568",NA,"13/07/2017",1662.16748,"Psammisia ulbrichiana","Thalurania fannyi",0
"10569",NA,"13/07/2017",1662.16748,"Psammisia ulbrichiana","Urosticte benjamini",0
"10570",NA,"14/07/2017",1662.16748,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10571",NA,"14/07/2017",1662.16748,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10572",NA,"14/07/2017",1662.16748,"Psammisia ulbrichiana","Coeligena torquata",0
"10573",NA,"14/07/2017",1662.16748,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10574",NA,"14/07/2017",1662.16748,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10575",NA,"14/07/2017",1662.16748,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10576",NA,"14/07/2017",1662.16748,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10577",NA,"14/07/2017",1662.16748,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10578",NA,"14/07/2017",1662.16748,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10579",NA,"14/07/2017",1662.16748,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10580",NA,"14/07/2017",1662.16748,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10581",NA,"14/07/2017",1662.16748,"Psammisia ulbrichiana","Thalurania fannyi",0
"10582",NA,"16/06/2018",1635.962524,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10583",NA,"16/06/2018",1635.962524,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10584",NA,"16/06/2018",1635.962524,"Psammisia ulbrichiana","Coeligena torquata",0
"10585",NA,"16/06/2018",1635.962524,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10586",NA,"16/06/2018",1635.962524,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10587",NA,"16/06/2018",1635.962524,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10588",NA,"16/06/2018",1635.962524,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10589",NA,"16/06/2018",1635.962524,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10590",NA,"16/06/2018",1635.962524,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10591",NA,"16/06/2018",1635.962524,"Psammisia ulbrichiana","Thalurania fannyi",0
"10592",NA,"16/06/2018",1635.962524,"Psammisia ulbrichiana","Urosticte benjamini",0
"10593",NA,"16/07/2017",1662.16748,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10594",NA,"16/07/2017",1662.16748,"Psammisia ulbrichiana","Coeligena torquata",0
"10595",NA,"16/07/2017",1662.16748,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10596",NA,"16/07/2017",1662.16748,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10597",NA,"16/07/2017",1662.16748,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10598",NA,"16/07/2017",1662.16748,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10599",NA,"16/07/2017",1662.16748,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10600",NA,"16/07/2017",1662.16748,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10601",NA,"16/07/2017",1662.16748,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10602",NA,"16/07/2017",1662.16748,"Psammisia ulbrichiana","Thalurania fannyi",0
"10603",NA,"16/07/2017",1662.16748,"Psammisia ulbrichiana","Urosticte benjamini",0
"10604",NA,"17/06/2018",1635.962524,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10605",NA,"17/06/2018",1635.962524,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10606",NA,"17/06/2018",1635.962524,"Psammisia ulbrichiana","Coeligena torquata",0
"10607",NA,"17/06/2018",1635.962524,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10608",NA,"17/06/2018",1635.962524,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10609",NA,"17/06/2018",1635.962524,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10610",NA,"17/06/2018",1635.962524,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10611",NA,"17/06/2018",1635.962524,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10612",NA,"17/06/2018",1635.962524,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10613",NA,"17/06/2018",1635.962524,"Psammisia ulbrichiana","Thalurania fannyi",0
"10614",NA,"17/06/2018",1635.962524,"Psammisia ulbrichiana","Urosticte benjamini",0
"10615",NA,"18/05/2018",2306.573242,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10616",NA,"18/05/2018",2306.573242,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10617",NA,"18/05/2018",2306.573242,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10618",NA,"18/05/2018",2306.573242,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10619",NA,"18/05/2018",2306.573242,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10620",NA,"18/05/2018",2306.573242,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10621",NA,"18/05/2018",2306.573242,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10622",NA,"18/05/2018",2306.573242,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10623",NA,"18/05/2018",2306.573242,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10624",NA,"18/05/2018",2306.573242,"Psammisia ulbrichiana","Thalurania fannyi",0
"10625",NA,"18/05/2018",2306.573242,"Psammisia ulbrichiana","Urosticte benjamini",0
"10626",NA,"18/06/2018",1635.962524,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10627",NA,"18/06/2018",1635.962524,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10628",NA,"18/06/2018",1635.962524,"Psammisia ulbrichiana","Coeligena torquata",0
"10629",NA,"18/06/2018",1635.962524,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10630",NA,"18/06/2018",1635.962524,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10631",NA,"18/06/2018",1635.962524,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10632",NA,"18/06/2018",1635.962524,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10633",NA,"18/06/2018",1635.962524,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10634",NA,"18/06/2018",1635.962524,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10635",NA,"18/06/2018",1635.962524,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10636",NA,"18/06/2018",1635.962524,"Psammisia ulbrichiana","Thalurania fannyi",0
"10637",NA,"18/06/2018",1635.962524,"Psammisia ulbrichiana","Urosticte benjamini",0
"10638",NA,"19/06/2017",1921.803467,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10639",NA,"19/06/2017",1921.803467,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10640",NA,"19/06/2017",1921.803467,"Psammisia ulbrichiana","Coeligena torquata",0
"10641",NA,"19/06/2017",1921.803467,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10642",NA,"19/06/2017",1921.803467,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10643",NA,"19/06/2017",1921.803467,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10644",NA,"19/06/2017",1921.803467,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10645",NA,"19/06/2017",1921.803467,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10646",NA,"19/06/2017",1921.803467,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10647",NA,"19/06/2017",1921.803467,"Psammisia ulbrichiana","Thalurania fannyi",0
"10648",NA,"19/06/2017",1921.803467,"Psammisia ulbrichiana","Urosticte benjamini",0
"10649",NA,"20/05/2018",2306.573242,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10650",NA,"20/05/2018",2306.573242,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10651",NA,"20/05/2018",2306.573242,"Psammisia ulbrichiana","Coeligena torquata",0
"10652",NA,"20/05/2018",2306.573242,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10653",NA,"20/05/2018",2306.573242,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10654",NA,"20/05/2018",2306.573242,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10655",NA,"20/05/2018",2306.573242,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10656",NA,"20/05/2018",2306.573242,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10657",NA,"20/05/2018",2306.573242,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10658",NA,"20/05/2018",2306.573242,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10659",NA,"20/05/2018",2306.573242,"Psammisia ulbrichiana","Thalurania fannyi",0
"10660",NA,"20/05/2018",2306.573242,"Psammisia ulbrichiana","Urosticte benjamini",0
"10661",NA,"20/06/2017",1921.803467,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10662",NA,"20/06/2017",1921.803467,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10663",NA,"20/06/2017",1921.803467,"Psammisia ulbrichiana","Coeligena torquata",0
"10664",NA,"20/06/2017",1921.803467,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10665",NA,"20/06/2017",1921.803467,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10666",NA,"20/06/2017",1921.803467,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10667",NA,"20/06/2017",1921.803467,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10668",NA,"20/06/2017",1921.803467,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10669",NA,"20/06/2017",1921.803467,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10670",NA,"20/06/2017",1921.803467,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10671",NA,"20/06/2017",1921.803467,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10672",NA,"20/06/2017",1921.803467,"Psammisia ulbrichiana","Thalurania fannyi",0
"10673",NA,"21/06/2017",1921.803467,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10674",NA,"21/06/2017",1921.803467,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10675",NA,"21/06/2017",1921.803467,"Psammisia ulbrichiana","Coeligena torquata",0
"10676",NA,"21/06/2017",1921.803467,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10677",NA,"21/06/2017",1921.803467,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10678",NA,"21/06/2017",1921.803467,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10679",NA,"21/06/2017",1921.803467,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10680",NA,"21/06/2017",1921.803467,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10681",NA,"21/06/2017",1921.803467,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10682",NA,"21/06/2017",1921.803467,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10683",NA,"21/06/2017",1921.803467,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10684",NA,"21/06/2017",1921.803467,"Psammisia ulbrichiana","Thalurania fannyi",0
"10685",NA,"22/06/2017",1921.803467,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10686",NA,"22/06/2017",1921.803467,"Psammisia ulbrichiana","Aglaiocercus coelestis",0
"10687",NA,"22/06/2017",1921.803467,"Psammisia ulbrichiana","Coeligena torquata",0
"10688",NA,"22/06/2017",1921.803467,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10689",NA,"22/06/2017",1921.803467,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10690",NA,"22/06/2017",1921.803467,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10691",NA,"22/06/2017",1921.803467,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10692",NA,"22/06/2017",1921.803467,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10693",NA,"22/06/2017",1921.803467,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10694",NA,"22/06/2017",1921.803467,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10695",NA,"22/06/2017",1921.803467,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10696",NA,"22/06/2017",1921.803467,"Psammisia ulbrichiana","Thalurania fannyi",0
"10697",NA,"23/06/2017",1952.927246,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10698",NA,"23/06/2017",1952.927246,"Psammisia ulbrichiana","Coeligena torquata",0
"10699",NA,"23/06/2017",1952.927246,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10700",NA,"23/06/2017",1952.927246,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10701",NA,"23/06/2017",1952.927246,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10702",NA,"23/06/2017",1952.927246,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10703",NA,"23/06/2017",1952.927246,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10704",NA,"23/06/2017",1952.927246,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10705",NA,"23/06/2017",1952.927246,"Psammisia ulbrichiana","Phaethornis yaruqui",0
"10706",NA,"23/06/2017",1952.927246,"Psammisia ulbrichiana","Thalurania fannyi",0
"10707",NA,"23/06/2017",1952.927246,"Psammisia ulbrichiana","Urosticte benjamini",0
"10708",NA,"23/06/2018",1927.101318,"Psammisia ulbrichiana","Adelomyia melanogenys",0
"10709",NA,"23/06/2018",1927.101318,"Psammisia ulbrichiana","Coeligena torquata",0
"10710",NA,"23/06/2018",1927.101318,"Psammisia ulbrichiana","Coeligena wilsoni",0
"10711",NA,"23/06/2018",1927.101318,"Psammisia ulbrichiana","Haplophaedia lugens",0
"10712",NA,"23/06/2018",1927.101318,"Psammisia ulbrichiana","Heliangelus strophianus",0
"10713",NA,"23/06/2018",1927.101318,"Psammisia ulbrichiana","Heliodoxa rubinoides",0
"10714",NA,"23/06/2018",1927.101318,"Psammisia ulbrichiana","Ocreatus underwoodii",0
"10715",NA,"23/06/2018",1927.101318,"Psammisia ulbrichiana","Phaethornis striigularis",0
"10716",NA,"23/06/2018",1927.101318,"Psammisia ulbrichiana","Phaethornis syrmatophorus",0
"10717",NA,"23/06/2018",1927.101318,"Psammisia ulbrichiana","Phaethornis yaruqui",0
